State,Year,Quarter,District,Transaction_Count,Transaction_Amount
andhra-pradesh,2024,3,ysr district,81092780,1.47753E+11
andhra-pradesh,2024,3,west godavari district,71827279,1.1594E+11
andhra-pradesh,2024,3,eluru district,81354859,1.26434E+11
andhra-pradesh,2024,3,chittoor district,65322514,1.04073E+11
andhra-pradesh,2024,4,east godavari district,96791979,1.47921E+11
andhra-pradesh,2024,4,srikakulam district,68020232,1.04655E+11
andhra-pradesh,2024,4,visakhapatnam district,229565019,3.02371E+11
andhra-pradesh,2024,4,sri potti sriramulu nellore district,114316424,1.82545E+11
andhra-pradesh,2024,4,kurnool district,84094067,1.25401E+11
andhra-pradesh,2024,4,guntur district,139286726,2.01755E+11
andhra-pradesh,2024,4,krishna district,59157277,87816112495
andhra-pradesh,2024,4,annamayya district,67565763,1.15548E+11
andhra-pradesh,2024,4,ananthapuramu district,100670947,1.51922E+11
andhra-pradesh,2024,4,vizianagaram district,68941987,1.03241E+11
andhra-pradesh,2024,4,tirupati district,159672169,2.17181E+11
andhra-pradesh,2024,4,alluri sitharama raju district,16328675,22054853299
andhra-pradesh,2024,4,nandyal district,65846099,1.07237E+11
andhra-pradesh,2024,4,sri sathyasai district,59833855,91086871790
andhra-pradesh,2024,4,palnadu district,68725562,1.11367E+11
andhra-pradesh,2024,4,prakasam district,90937455,1.49042E+11
andhra-pradesh,2024,4,parvathipuram manyam district,17808047,29400489754
andhra-pradesh,2024,4,dr br ambedkar konaseema district,59479299,92702253484
andhra-pradesh,2024,4,bapatla district,50922968,79581355819
andhra-pradesh,2024,4,ntr district,171465537,2.47317E+11
andhra-pradesh,2024,4,kakinada district,106856932,1.50518E+11
andhra-pradesh,2024,4,anakapalli district,68465689,1.01421E+11
andhra-pradesh,2024,4,ysr district,87733584,1.54462E+11
andhra-pradesh,2024,4,west godavari district,80979438,1.26425E+11
andhra-pradesh,2024,4,eluru district,92216645,1.40703E+11
andhra-pradesh,2024,4,chittoor district,70763169,1.08341E+11
arunachal-pradesh,2018,1,lower dibang valley district,1356,1076236.814
arunachal-pradesh,2018,1,lower subansiri district,1477,3650727.894
arunachal-pradesh,2018,1,longding district,2321,4361531.578
arunachal-pradesh,2018,1,west siang district,1887,4796675.565
arunachal-pradesh,2018,1,kamle district,14,7971.330495
arunachal-pradesh,2018,1,upper siang district,126,186610.6699
arunachal-pradesh,2018,1,tirap district,945,1064265
arunachal-pradesh,2018,1,papum pare district,14224,32555848.46
arunachal-pradesh,2018,1,kurung kumey district,84,99416.58027
arunachal-pradesh,2018,1,siang district,252,339471.8043
arunachal-pradesh,2018,1,lower siang district,1292,2337960.715
arunachal-pradesh,2018,1,kra daadi district,207,495375.1455
arunachal-pradesh,2018,1,changlang district,3195,5380749.415
arunachal-pradesh,2018,1,pakke kessang district,9,9131.404206
arunachal-pradesh,2018,1,dibang valley district,2,169.8885654
arunachal-pradesh,2018,1,west kameng district,5787,9540632.547
arunachal-pradesh,2018,1,east siang district,3286,5533620.186
arunachal-pradesh,2018,1,upper subansiri district,735,1358367.502
arunachal-pradesh,2018,1,east kameng district,529,473824.766
arunachal-pradesh,2018,1,lohit district,3747,11496949.55
arunachal-pradesh,2018,1,lepa rada district,288,403149.467
arunachal-pradesh,2018,1,tawang district,2334,5055665.023
arunachal-pradesh,2018,1,namsai district,1400,2162984.705
arunachal-pradesh,2018,2,lower dibang valley district,1827,2561237.506
arunachal-pradesh,2018,2,lower subansiri district,1666,4113742.044
arunachal-pradesh,2018,2,longding district,4634,10271170.17
arunachal-pradesh,2018,2,west siang district,2579,7610989.567
arunachal-pradesh,2018,2,kamle district,12,23654.05837
arunachal-pradesh,2018,2,upper siang district,240,494895.0928
arunachal-pradesh,2018,2,tirap district,1903,3126393.765
arunachal-pradesh,2018,2,papum pare district,25363,66520931.2
arunachal-pradesh,2018,2,kurung kumey district,83,123737.222
arunachal-pradesh,2018,2,anjaw district,7,7871.020815
arunachal-pradesh,2018,2,siang district,336,740232.631
arunachal-pradesh,2018,2,lower siang district,2292,2179451.658
arunachal-pradesh,2018,2,kra daadi district,247,987135.996
arunachal-pradesh,2018,2,changlang district,6066,13294258.5
arunachal-pradesh,2018,2,pakke kessang district,48,58359.57139
arunachal-pradesh,2018,2,dibang valley district,68,65769.20367
arunachal-pradesh,2018,2,west kameng district,10466,25521321.34
arunachal-pradesh,2018,2,east siang district,6363,15285584.2
arunachal-pradesh,2018,2,upper subansiri district,1285,2911910.369
arunachal-pradesh,2018,2,east kameng district,522,1825297.462
arunachal-pradesh,2018,2,lohit district,6962,20520618.88
arunachal-pradesh,2018,2,lepa rada district,511,731444.7371
arunachal-pradesh,2018,2,tawang district,5447,13722374.81
arunachal-pradesh,2018,2,namsai district,3230,6271811.328
arunachal-pradesh,2018,3,lower dibang valley district,2824,6074558.207
arunachal-pradesh,2018,3,lower subansiri district,2346,5154231.737
arunachal-pradesh,2018,3,longding district,5288,18327334.05
arunachal-pradesh,2018,3,west siang district,3337,12966152.79
arunachal-pradesh,2018,3,kamle district,93,30504.94301
arunachal-pradesh,2018,3,upper siang district,250,743956.1056
arunachal-pradesh,2018,3,tirap district,3322,7479257.008
arunachal-pradesh,2018,3,papum pare district,43282,101080479.3
arunachal-pradesh,2018,3,kurung kumey district,255,303027.4066
arunachal-pradesh,2018,3,anjaw district,13,95403.67678
arunachal-pradesh,2018,3,siang district,615,2141734.5
arunachal-pradesh,2018,3,lower siang district,2625,3045590.882
arunachal-pradesh,2018,3,kra daadi district,436,1606758.408
arunachal-pradesh,2018,3,changlang district,10162,20494174.95
arunachal-pradesh,2018,3,pakke kessang district,165,305164.8171
arunachal-pradesh,2018,3,dibang valley district,29,196466.667
arunachal-pradesh,2018,3,west kameng district,17026,48528147.45
arunachal-pradesh,2018,3,east siang district,10539,24885270.77
arunachal-pradesh,2018,3,upper subansiri district,1601,4223297.614
arunachal-pradesh,2018,3,east kameng district,1029,3132863.591
arunachal-pradesh,2018,3,lohit district,11595,32702331.66
arunachal-pradesh,2018,3,lepa rada district,523,1777602.437
arunachal-pradesh,2018,3,tawang district,8715,25733824.99
arunachal-pradesh,2018,3,namsai district,5076,10698272.77
arunachal-pradesh,2018,4,lower dibang valley district,4227,10951332.39
arunachal-pradesh,2018,4,lower subansiri district,3735,8884930.591
arunachal-pradesh,2018,4,longding district,6581,22545311.85
arunachal-pradesh,2018,4,west siang district,3813,14013986.24
arunachal-pradesh,2018,4,kamle district,247,361497.0568
arunachal-pradesh,2018,4,upper siang district,1041,2157332.947
arunachal-pradesh,2018,4,tirap district,5725,10811742.67
arunachal-pradesh,2018,4,papum pare district,55224,154875448.2
arunachal-pradesh,2018,4,kurung kumey district,444,759686.7196
arunachal-pradesh,2018,4,anjaw district,273,495578.1994
arunachal-pradesh,2018,4,siang district,822,2176630.237
arunachal-pradesh,2018,4,lower siang district,2883,4533291.201
arunachal-pradesh,2018,4,kra daadi district,750,3254327.442
arunachal-pradesh,2018,4,changlang district,13950,32343047.41
arunachal-pradesh,2018,4,pakke kessang district,297,462143.519
arunachal-pradesh,2018,4,dibang valley district,40,97205.28809
arunachal-pradesh,2018,4,west kameng district,25439,89194886.84
arunachal-pradesh,2018,4,shi yomi district,61,42483.80153
arunachal-pradesh,2018,4,east siang district,12893,34272134.34
arunachal-pradesh,2018,4,upper subansiri district,2686,8771042.08
arunachal-pradesh,2018,4,east kameng district,1750,5936855.71
arunachal-pradesh,2018,4,lohit district,14268,40510521.95
arunachal-pradesh,2018,4,lepa rada district,932,3023578.189
arunachal-pradesh,2018,4,tawang district,11104,35921510.89
arunachal-pradesh,2018,4,namsai district,7244,17643523.29
arunachal-pradesh,2019,1,lower dibang valley district,6314,13738776.18
arunachal-pradesh,2019,1,lower subansiri district,4994,12615032.12
arunachal-pradesh,2019,1,longding district,7287,25349462.06
arunachal-pradesh,2019,1,west siang district,5921,19426751.3
arunachal-pradesh,2019,1,kamle district,391,725807.1059
arunachal-pradesh,2019,1,upper siang district,1154,2756678.308
arunachal-pradesh,2019,1,tirap district,6877,14075747.84
arunachal-pradesh,2019,1,papum pare district,70941,188556716.4
arunachal-pradesh,2019,1,kurung kumey district,740,2076644.122
arunachal-pradesh,2019,1,anjaw district,2116,4643030.796
arunachal-pradesh,2019,1,siang district,1282,2552682.037
arunachal-pradesh,2019,1,lower siang district,3565,6923301.928
arunachal-pradesh,2019,1,kra daadi district,1070,3797175.484
arunachal-pradesh,2019,1,changlang district,17589,40239141.67
arunachal-pradesh,2019,1,pakke kessang district,545,1682922.837
arunachal-pradesh,2019,1,dibang valley district,102,301591.3864
arunachal-pradesh,2019,1,west kameng district,34289,101333633.7
arunachal-pradesh,2019,1,shi yomi district,19,212989.6305
arunachal-pradesh,2019,1,east siang district,15621,39284373.05
arunachal-pradesh,2019,1,upper subansiri district,3880,14105451.85
arunachal-pradesh,2019,1,east kameng district,2688,9107597.731
arunachal-pradesh,2019,1,lohit district,15896,42834776.78
arunachal-pradesh,2019,1,lepa rada district,1523,4054526.309
arunachal-pradesh,2019,1,tawang district,13102,39489779.14
arunachal-pradesh,2019,1,namsai district,8600,20065516.62
arunachal-pradesh,2019,2,lower dibang valley district,5819,13737167.75
arunachal-pradesh,2019,2,lower subansiri district,5579,14746949.65
arunachal-pradesh,2019,2,longding district,6744,23464027.89
arunachal-pradesh,2019,2,west siang district,8041,24549832.98
arunachal-pradesh,2019,2,kamle district,414,1136776.696
arunachal-pradesh,2019,2,upper siang district,1079,3993676.33
arunachal-pradesh,2019,2,tirap district,6868,18633793.43
arunachal-pradesh,2019,2,papum pare district,86433,246640891.3
arunachal-pradesh,2019,2,kurung kumey district,1427,4036511.934
arunachal-pradesh,2019,2,anjaw district,2473,5220589.921
arunachal-pradesh,2019,2,siang district,1654,5373179.352
arunachal-pradesh,2019,2,lower siang district,3791,7075961.239
arunachal-pradesh,2019,2,kra daadi district,1447,4315353.219
arunachal-pradesh,2019,2,changlang district,18631,48891048.26
arunachal-pradesh,2019,2,pakke kessang district,687,1750138.059
arunachal-pradesh,2019,2,dibang valley district,98,214966.6162
arunachal-pradesh,2019,2,west kameng district,37430,122521180.8
arunachal-pradesh,2019,2,shi yomi district,13,65209.39364
arunachal-pradesh,2019,2,east siang district,16494,46549881.24
arunachal-pradesh,2019,2,upper subansiri district,4827,18395806.57
arunachal-pradesh,2019,2,east kameng district,2309,8996397.735
arunachal-pradesh,2019,2,lohit district,18693,48893746.83
arunachal-pradesh,2019,2,lepa rada district,2108,5045595.907
arunachal-pradesh,2019,2,tawang district,15960,55915834.59
arunachal-pradesh,2019,2,namsai district,9637,22491356.66
arunachal-pradesh,2019,3,lower dibang valley district,8405,15177864.64
arunachal-pradesh,2019,3,lower subansiri district,8828,21059967.5
arunachal-pradesh,2019,3,longding district,10269,26620415.02
arunachal-pradesh,2019,3,west siang district,11889,30014806.82
arunachal-pradesh,2019,3,kamle district,677,968784.5134
arunachal-pradesh,2019,3,upper siang district,1419,3927440.442
arunachal-pradesh,2019,3,tirap district,11249,21737827.19
arunachal-pradesh,2019,3,papum pare district,117940,301518075.7
arunachal-pradesh,2019,3,kurung kumey district,1579,3674797.099
arunachal-pradesh,2019,3,anjaw district,4230,9665384.075
arunachal-pradesh,2019,3,siang district,2640,6888800.899
arunachal-pradesh,2019,3,lower siang district,5348,9507511.569
arunachal-pradesh,2019,3,kra daadi district,2187,5520848.186
arunachal-pradesh,2019,3,changlang district,29218,58354823.44
arunachal-pradesh,2019,3,pakke kessang district,977,2145842.293
arunachal-pradesh,2019,3,dibang valley district,202,675909.9963
arunachal-pradesh,2019,3,west kameng district,53939,147186019.9
arunachal-pradesh,2019,3,shi yomi district,27,30367.75471
arunachal-pradesh,2019,3,east siang district,22611,58040119.96
arunachal-pradesh,2019,3,upper subansiri district,7803,22099628.49
arunachal-pradesh,2019,3,east kameng district,3814,10631335.87
arunachal-pradesh,2019,3,lohit district,24505,54539458.21
arunachal-pradesh,2019,3,lepa rada district,2928,4930337.942
arunachal-pradesh,2019,3,tawang district,24097,72221026.28
arunachal-pradesh,2019,3,namsai district,13453,25507641.02
arunachal-pradesh,2019,4,lower dibang valley district,10376,21103089.24
arunachal-pradesh,2019,4,lower subansiri district,11806,29634357.49
arunachal-pradesh,2019,4,longding district,11018,29245021.39
arunachal-pradesh,2019,4,west siang district,14581,39460255.47
arunachal-pradesh,2019,4,kamle district,999,1620922.328
arunachal-pradesh,2019,4,upper siang district,4165,12739585.64
arunachal-pradesh,2019,4,tirap district,16459,38467790.73
arunachal-pradesh,2019,4,papum pare district,143272,378838002.3
arunachal-pradesh,2019,4,kurung kumey district,1343,4526789.749
arunachal-pradesh,2019,4,anjaw district,5417,11887950.53
arunachal-pradesh,2019,4,siang district,4756,8833695.425
arunachal-pradesh,2019,4,lower siang district,6628,11985865.26
arunachal-pradesh,2019,4,kra daadi district,2830,7804936.328
arunachal-pradesh,2019,4,changlang district,33963,71874990.96
arunachal-pradesh,2019,4,pakke kessang district,1194,2287739.012
arunachal-pradesh,2019,4,dibang valley district,267,1240493.027
arunachal-pradesh,2019,4,west kameng district,66740,198205637.5
arunachal-pradesh,2019,4,shi yomi district,232,170772.7268
arunachal-pradesh,2019,4,east siang district,26605,72075285.44
arunachal-pradesh,2019,4,upper subansiri district,9285,28319761.87
arunachal-pradesh,2019,4,east kameng district,5646,19408662.75
arunachal-pradesh,2019,4,lohit district,29281,67502324.59
arunachal-pradesh,2019,4,lepa rada district,4245,8888753.876
arunachal-pradesh,2019,4,tawang district,30077,91949243.61
arunachal-pradesh,2019,4,namsai district,18290,32501252.24
arunachal-pradesh,2020,1,lower dibang valley district,14400,29552510.94
arunachal-pradesh,2020,1,lower subansiri district,15770,34273250.72
arunachal-pradesh,2020,1,longding district,13240,35267439.98
arunachal-pradesh,2020,1,west siang district,19728,47929440.73
arunachal-pradesh,2020,1,kamle district,1434,3418975.826
arunachal-pradesh,2020,1,upper siang district,7055,17820679.65
arunachal-pradesh,2020,1,tirap district,18369,40877851.79
arunachal-pradesh,2020,1,papum pare district,180373,457430754.2
arunachal-pradesh,2020,1,kurung kumey district,2294,5942677.062
arunachal-pradesh,2020,1,anjaw district,5025,12808735.86
arunachal-pradesh,2020,1,siang district,5136,11962344.14
arunachal-pradesh,2020,1,lower siang district,8047,15520255.4
arunachal-pradesh,2020,1,kra daadi district,3407,10045462.8
arunachal-pradesh,2020,1,changlang district,43858,93461363.59
arunachal-pradesh,2020,1,pakke kessang district,2044,3425821.316
arunachal-pradesh,2020,1,dibang valley district,397,878784.5955
arunachal-pradesh,2020,1,west kameng district,75363,198712422.2
arunachal-pradesh,2020,1,shi yomi district,117,566189.9937
arunachal-pradesh,2020,1,east siang district,33743,82011539.43
arunachal-pradesh,2020,1,upper subansiri district,12313,33686711.81
arunachal-pradesh,2020,1,east kameng district,7379,20456070.89
arunachal-pradesh,2020,1,lohit district,36985,83701268.27
arunachal-pradesh,2020,1,lepa rada district,5721,11137993.77
arunachal-pradesh,2020,1,tawang district,31865,84425193.42
arunachal-pradesh,2020,1,namsai district,23112,46444942.96
arunachal-pradesh,2020,2,lower dibang valley district,26234,42360072.53
arunachal-pradesh,2020,2,lower subansiri district,25703,46133123.52
